gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService    ,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract      ,PaperlessBilling,PaymentMethod            ,MonthlyCharges,TotalCharges,PaymentMethod**3,log(TotalCharges),InternetService**3,1/TotalCharges,OnlineSecurity**3,TechSupport**3,Churn
1,0,1,0,58,1,2,0,2,1,2,2,2,2,2,1,2,84.3,4916.4,8,8.500331834,0,0.000203401,8,8,0
0,0,1,1,38,1,2,2,0,0,0,0,0,0,2,0,1,25.05,963.95,1,6.871039426,8,0.001037398,0,0,0
0,1,0,0,3,1,2,1,1,1,2,1,2,1,0,0,2,91.05,289.1,8,5.666772649,1,0.003459011,1,1,1
1,0,1,1,4,1,1,1,1,1,1,1,2,1,0,1,3,78.9,299.75,27,5.702948794,1,0.003336113,1,1,0
1,1,0,0,22,1,1,1,2,2,1,1,1,1,0,0,2,81.7,1820.9,8,7.507086163,1,0.000549179,8,1,0
1,0,0,0,58,1,2,0,2,2,2,2,1,1,1,1,1,71.1,4299.2,1,8.366184238,0,0.000232601,8,8,0
0,0,0,0,72,1,2,0,2,2,2,2,2,2,2,0,0,92,6632.75,0,8.799774778,0,0.000150767,8,8,0
0,0,0,0,53,1,1,1,1,2,1,2,1,1,0,1,3,80.6,4348.1,27,8.377494247,1,0.000229986,1,8,0
1,0,1,0,53,1,1,2,0,0,0,0,0,0,1,0,1,19.05,990.45,1,6.898159385,8,0.001009642,0,0,0
1,0,0,0,52,1,2,1,1,2,1,1,1,1,1,1,3,80.2,4297.6,27,8.365812006,1,0.000232688,1,1,0
1,0,1,1,22,1,1,1,1,1,1,1,1,2,0,1,2,80.15,1790.65,8,7.490333961,1,0.000558456,1,1,0
1,0,1,1,46,1,1,2,0,0,0,0,0,0,2,1,3,19.25,864.2,27,6.761804223,8,0.00115714,0,0,0
0,0,1,0,71,1,1,0,2,1,2,2,2,2,2,1,2,82.55,5832.65,8,8.671226722,0,0.000171449,8,8,0
1,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,2,18.85,18.85,8,2.936512914,8,0.053050398,0,0,0
0,0,0,0,43,1,2,1,1,1,1,1,1,1,0,1,1,75.35,3161.4,1,8.058770246,1,0.000316316,1,1,0
1,0,0,0,2,1,1,0,1,1,2,2,2,2,0,0,2,76.4,160.8,8,5.080161357,0,0.006218905,1,8,1
1,0,0,0,8,1,1,1,1,1,1,1,2,1,0,1,0,80.1,679.3,0,6.521062856,1,0.001472104,1,1,1
0,0,1,1,71,1,1,2,0,0,0,0,0,0,2,0,3,19.8,1396.25,27,7.24154535,8,0.000716204,0,0,0
0,0,1,1,7,0,0,0,2,2,2,1,1,1,2,0,3,38.55,280,27,5.634789603,0,0.003571429,8,1,0
0,1,0,0,18,1,2,1,1,2,1,1,1,1,0,1,1,80.55,1411.65,1,7.252514512,1,0.000708391,1,1,0
0,0,1,1,14,1,1,2,0,0,0,0,0,0,1,0,3,19.75,309.35,27,5.734473322,8,0.003232584,0,0,0
0,0,0,0,4,1,1,2,0,0,0,0,0,0,0,1,3,19.65,67.55,27,4.212868064,8,0.014803849,0,0,0
1,0,0,0,1,1,1,0,2,1,1,1,1,1,0,0,0,49.55,49.55,0,3.902982261,0,0.020181635,8,1,0
0,1,1,0,59,0,0,0,1,2,1,1,2,2,0,1,2,50.25,2997.45,8,8.005517206,0,0.000333617,1,1,0
1,0,0,0,17,1,1,1,1,1,1,1,1,1,0,0,0,70.5,1165.6,0,7.060991255,1,0.000857927,1,1,0
0,1,1,1,47,1,1,1,1,2,1,1,2,1,1,1,0,84.95,4018.05,0,8.298551989,1,0.000248877,1,1,0
0,0,0,0,2,1,1,2,0,0,0,0,0,0,1,0,3,19.95,47.7,27,3.864931398,8,0.020964361,0,0,0
1,0,1,1,7,1,1,1,1,1,1,1,1,1,0,1,2,69,506.9,8,6.228313745,1,0.001972776,1,1,1
1,1,0,0,7,1,1,0,1,2,1,1,1,1,0,1,3,51.3,419.35,27,6.038705893,0,0.002384643,1,1,0
1,1,0,0,18,1,1,1,1,2,1,1,1,1,0,1,2,74.7,1294.6,8,7.165957046,1,0.000772439,1,1,0
0,0,1,1,20,1,1,2,0,0,0,0,0,0,2,0,3,20.05,400,27,5.991464547,8,0.0025,0,0,0
0,0,1,0,25,0,0,0,1,1,2,1,2,1,1,1,1,38.1,970.4,1,6.877708358,0,0.001030503,1,1,0
0,0,0,0,6,1,1,1,2,2,1,1,1,1,0,1,2,78.95,494.95,8,6.204456747,1,0.002020406,8,1,0
1,0,1,0,72,1,2,2,0,0,0,0,0,0,2,0,1,25,1849.2,1,7.522508392,8,0.000540774,0,0,0
1,1,1,0,71,1,1,1,1,2,2,1,1,2,2,0,1,89.45,6435.25,1,8.769545969,1,0.000155394,1,1,0
0,0,0,0,6,1,1,2,0,0,0,0,0,0,1,0,3,20.6,116.6,27,4.758749274,8,0.008576329,0,0,0
0,0,1,1,67,0,0,0,2,1,1,1,2,2,2,0,1,50.9,3281.65,1,8.096101624,0,0.000304725,8,1,0
1,0,1,1,30,1,2,1,1,2,2,2,2,2,0,1,2,107.5,3242.5,8,8.084099916,1,0.000308404,1,8,0
1,0,1,1,23,1,1,0,2,2,2,2,1,1,1,1,3,66.25,1533.8,27,7.335503595,0,0.000651975,8,8,0
1,0,1,0,21,1,1,1,1,1,2,2,1,1,1,0,2,79.2,1742.45,8,7.463047448,1,0.000573905,1,8,0
1,1,0,0,50,1,2,1,1,2,1,2,2,2,1,1,2,106.8,5347.95,8,8.584468589,1,0.000186988,1,8,0
0,0,0,0,5,1,2,1,1,1,1,1,2,2,0,1,0,94.85,462.8,0,6.137294995,1,0.002160761,1,1,1
1,0,1,1,1,1,1,2,0,0,0,0,0,0,2,0,3,20.35,20.35,27,3.013080912,8,0.049140049,0,0,0
0,0,1,0,67,1,2,1,1,2,2,1,1,2,2,1,2,93.15,6368.2,8,8.759072134,1,0.00015703,1,1,0
0,1,1,0,7,1,1,1,1,1,1,1,2,2,0,1,2,89,605.45,8,6.405971983,1,0.001651664,1,1,0
0,0,1,0,10,1,2,1,1,1,1,1,2,1,0,1,2,85.6,813.85,8,6.701776074,1,0.001228728,1,1,1
0,0,1,0,72,1,2,1,2,2,2,2,2,2,2,1,0,115.8,8424.9,0,9.038946886,1,0.000118696,8,8,0
0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,3,44.3,44.3,27,3.790984677,0,0.022573363,1,1,0
1,0,0,0,37,1,1,2,0,0,0,0,0,0,2,0,3,19.85,784.25,27,6.664727847,8,0.001275104,0,0,0
1,1,1,0,35,1,2,1,2,2,1,2,2,1,0,1,0,100.5,3653.35,0,8.203399834,1,0.000273721,8,8,1
1,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,3,20.9,20.9,27,3.039749159,8,0.04784689,0,0,0
0,0,0,0,53,0,0,0,2,2,1,1,1,2,0,1,0,46.3,2546.85,0,7.84261258,0,0.000392642,8,1,0
0,0,0,0,2,0,0,0,1,1,1,1,1,1,0,1,2,25.05,56.35,8,4.03158224,0,0.017746229,1,1,1
0,1,0,0,8,1,1,1,2,1,1,2,2,2,0,0,1,100.3,832.35,1,6.724253025,1,0.001201418,8,8,1
1,0,0,0,28,0,0,0,1,1,2,2,1,1,0,1,3,35.75,961.4,27,6.868390555,0,0.00104015,1,8,0
0,0,0,0,19,1,2,0,1,1,1,1,2,2,0,0,3,69.6,1394.55,27,7.240327062,0,0.000717077,1,1,0
1,0,1,1,67,1,2,1,2,1,1,2,1,2,1,1,1,94.35,6341.45,1,8.754862728,1,0.000157693,8,8,1
0,0,0,0,4,1,1,0,1,1,1,2,2,1,0,1,2,61.3,249.4,8,5.519058033,0,0.004009623,1,8,0
0,0,0,0,10,0,0,0,1,1,1,1,1,2,0,1,3,33.9,298.45,27,5.698602415,0,0.003350645,1,1,1
1,0,1,0,26,1,1,2,0,0,0,0,0,0,1,0,3,19.2,459.6,27,6.130356546,8,0.002175805,0,0,0
0,0,1,1,36,0,0,0,2,1,2,2,2,2,1,0,1,60.7,2234.55,1,7.711795144,0,0.000447517,8,8,0
0,0,0,0,36,1,2,1,1,1,1,1,1,2,0,1,2,84.9,3067.2,8,8.028520372,1,0.00032603,1,1,1
0,1,1,0,48,1,2,1,1,1,2,1,1,2,0,1,1,91.05,4370.75,1,8.382689898,1,0.000228794,1,1,0
0,0,1,1,64,1,2,1,1,1,2,1,1,2,1,0,1,90.25,5629.15,1,8.635713733,1,0.000177647,1,1,0
0,0,1,1,62,1,1,2,0,0,0,0,0,0,1,0,0,19.95,1244.8,0,7.126730153,8,0.000803342,0,0,0
0,0,1,1,12,1,1,0,1,1,1,1,1,2,1,0,1,53.65,696.35,1,6.545852407,0,0.001436059,1,1,1
0,1,0,0,67,1,2,1,2,2,2,2,2,2,2,1,1,116.1,7839.85,1,8.966974981,1,0.000127553,8,8,0
1,1,1,0,40,1,1,1,1,2,1,2,2,2,1,1,1,99.2,4062.2,1,8.309479978,1,0.000246172,1,8,1
0,1,1,0,10,1,1,1,2,1,1,1,1,1,0,0,2,75.3,720.45,8,6.579876017,1,0.001388021,8,1,0
1,0,1,1,6,1,2,1,1,1,1,2,1,1,0,1,2,80.5,502.85,8,6.220291915,1,0.001988665,1,8,1
0,1,1,0,30,1,2,0,1,1,2,1,2,2,2,0,2,74.85,2181.75,8,7.687882586,0,0.000458348,1,1,0
0,0,0,0,28,1,1,1,1,1,2,2,1,2,0,0,2,91,2626.15,8,7.873274174,1,0.000380786,1,8,0
1,0,0,0,47,1,1,2,0,0,0,0,0,0,2,0,1,20.25,1029.8,1,6.937119888,8,0.000971062,0,0,0
1,0,1,1,39,1,1,0,2,1,1,1,1,1,0,0,1,51.05,2066,1,7.63336965,0,0.000484027,8,1,0
1,0,1,1,29,1,2,2,0,0,0,0,0,0,2,0,3,26.1,692.55,27,6.540380438,8,0.001443939,0,0,0
1,1,1,0,53,1,1,1,1,2,2,2,2,1,1,1,2,94,4871.45,8,8.491146913,1,0.000205278,1,8,0
0,0,1,0,22,1,1,1,1,1,2,1,2,2,0,1,1,94.7,1914.9,1,7.557420681,1,0.00052222,1,1,1
0,0,1,1,66,1,1,2,0,0,0,0,0,0,2,1,3,19.75,1344.5,27,7.203777476,8,0.000743771,0,0,0
0,0,1,1,18,1,1,1,2,1,2,1,2,1,0,1,3,87.9,1500.5,27,7.313553665,1,0.000666445,8,1,0
1,0,1,0,72,1,2,1,2,2,2,2,1,1,2,1,0,94.25,6849.75,0,8.831967434,1,0.000145991,8,8,0
0,0,1,1,56,1,2,2,0,0,0,0,0,0,2,0,0,24.15,1402.25,0,7.245833368,8,0.00071314,0,0,0
0,1,1,0,39,1,2,1,1,2,2,1,2,2,0,1,2,105.65,4284.8,8,8.362829155,1,0.000233383,1,1,1
1,0,0,0,5,1,2,1,1,1,1,1,2,2,0,1,3,93.9,486.85,27,6.187956067,1,0.002054021,1,1,1
0,1,0,0,14,1,2,1,1,1,1,1,2,2,0,1,2,95.6,1273.3,8,7.149367235,1,0.000785361,1,1,0
1,0,1,0,29,1,2,1,1,1,1,1,1,1,0,1,2,74.95,2149.05,8,7.672781163,1,0.000465322,1,1,0
1,0,1,1,11,1,2,2,0,0,0,0,0,0,2,0,3,25,300.7,27,5.70611309,8,0.003325574,0,0,0
0,0,0,0,15,1,2,1,2,1,1,1,2,1,0,1,0,87.75,1242.2,0,7.12463928,1,0.000805023,8,1,0
0,0,1,1,26,1,2,0,1,1,2,2,2,2,1,1,1,82,2083.1,1,7.641612448,0,0.000480054,1,8,0
1,0,0,0,12,1,1,0,1,1,1,1,1,1,0,0,0,43.8,540.95,0,6.293326853,0,0.0018486,1,1,0
0,0,1,1,52,1,2,1,1,1,2,2,1,2,2,1,0,96.25,4990.25,0,8.515241288,1,0.000200391,1,8,1
0,0,1,1,23,1,1,2,0,0,0,0,0,0,2,0,1,19.6,426.65,1,6.055964005,8,0.002343842,0,0,0
1,1,1,0,56,1,2,1,2,2,2,2,1,1,1,0,2,95.65,5471.75,8,8.607353771,1,0.000182757,8,8,0
0,0,1,0,48,1,2,1,2,2,2,1,2,2,0,1,0,111.45,5315.1,0,8.578307105,1,0.000188143,8,1,0
0,1,0,0,18,1,2,1,1,1,1,1,2,2,0,1,2,95.45,1752.55,8,7.468827149,1,0.000570597,1,1,1
1,0,1,1,58,1,2,1,2,2,1,1,1,2,0,1,0,93.4,5435.6,0,8.600725189,1,0.000183972,8,1,1
0,0,1,0,7,1,1,1,1,1,1,1,1,1,0,1,2,69.35,451.1,8,6.111689044,1,0.002216803,1,1,1
1,0,0,0,2,1,1,2,0,0,0,0,0,0,0,0,1,20.35,35.1,1,3.55820113,8,0.028490028,0,0,0
1,0,1,1,3,1,2,0,1,2,2,1,2,1,0,1,0,69.15,235,0,5.459585514,0,0.004255319,1,1,0
1,0,1,0,50,1,2,0,1,1,2,1,2,2,1,0,0,75.7,3876.2,0,8.262610571,0,0.000257985,1,1,0
0,0,1,1,25,1,2,2,0,0,0,0,0,0,0,1,0,25.4,546.85,0,6.304174542,8,0.001828655,0,0,0
0,0,0,0,33,1,1,1,1,1,1,1,1,1,0,0,2,68.25,2171.15,8,7.68301226,1,0.000460585,1,1,1
0,0,0,1,38,1,2,1,1,2,1,1,1,1,0,1,3,81.85,3141.7,27,8.052519334,1,0.000318299,1,1,0
0,0,0,0,9,1,2,0,1,1,1,1,1,2,0,0,3,59.9,542.4,27,6.296003737,0,0.001843658,1,1,0
0,0,1,1,67,1,1,1,1,2,2,2,2,2,2,0,0,103.15,6895.5,0,8.838624304,1,0.000145022,1,8,0
0,0,0,0,49,1,2,1,1,1,1,1,1,1,0,1,0,74.6,3720.35,0,8.221573029,1,0.000268792,1,1,0
1,0,0,0,3,1,2,1,1,1,1,1,1,1,0,1,2,74.95,212.4,8,5.358471289,1,0.004708098,1,1,0
1,0,1,1,7,1,1,2,0,0,0,0,0,0,0,0,3,20.65,158.95,27,5.068589687,8,0.006291287,0,0,0
1,1,1,1,3,1,1,1,2,1,1,2,2,1,0,1,3,88.3,273.75,27,5.612215281,1,0.003652968,8,8,1
0,0,0,0,2,1,1,0,1,1,1,1,1,1,0,0,0,44.9,111.05,0,4.70998055,0,0.009004953,1,1,0
1,0,1,0,71,1,2,2,0,0,0,0,0,0,2,1,1,24.25,1732.95,1,7.457580438,8,0.000577051,0,0,0
1,1,1,0,71,1,2,0,2,2,2,2,1,2,2,1,0,82.7,5831.2,0,8.67097809,0,0.000171491,8,8,0
0,0,1,0,36,1,2,1,1,1,1,1,2,2,0,1,2,95.4,3474.2,8,8.153119516,1,0.000287836,1,1,0
1,0,1,0,58,1,2,0,1,2,1,2,1,1,2,1,1,59.9,3505.1,1,8.16197433,0,0.000285299,1,8,0
1,0,0,1,4,1,1,2,0,0,0,0,0,0,0,1,0,20.05,85.5,0,4.448516376,8,0.011695906,0,0,0
1,0,0,0,65,1,2,1,2,2,2,1,2,2,0,1,1,111.05,7107,1,8.868835493,1,0.000140706,8,1,0
1,0,0,0,9,1,1,0,1,1,1,1,1,1,0,0,2,45.15,416.45,8,6.031766406,0,0.002401249,1,1,1
0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,2,69.6,69.6,8,4.242764567,1,0.014367816,1,1,1
1,0,1,1,52,1,1,2,0,0,0,0,0,0,1,0,1,19.6,1012.4,1,6.920079029,8,0.000987752,0,0,0
1,0,1,1,5,1,1,0,2,1,1,1,1,1,0,1,3,49.4,232.55,27,5.449105256,0,0.004300151,8,1,0
0,1,0,0,5,1,1,2,0,0,0,0,0,0,0,0,0,20.05,94.15,0,4.544889255,8,0.010621349,0,0,0
0,0,0,0,3,1,1,1,1,2,2,2,2,2,0,1,2,107.95,318.6,8,5.763936397,1,0.003138732,1,8,0
1,0,1,0,65,1,1,0,2,2,2,1,1,2,2,0,0,71,4386.2,0,8.386218528,0,0.000227988,8,1,0
1,0,0,1,4,1,2,2,0,0,0,0,0,0,0,1,3,25.45,84.2,27,4.433194921,8,0.011876485,0,0,0
1,1,1,0,24,1,2,1,1,1,1,1,2,2,0,1,2,93.55,2264.05,8,7.724910524,1,0.000441686,1,1,1
0,0,0,0,63,1,2,0,2,2,2,2,1,1,1,0,0,68.8,4111.35,0,8.321506721,0,0.000243229,8,8,0
0,0,1,0,18,1,2,1,1,1,1,1,1,1,0,1,2,73.15,1305.95,8,7.174686024,1,0.000765726,1,1,0
0,0,1,1,44,1,1,0,1,2,2,2,1,1,0,1,3,61.9,2924.05,27,7.980724921,0,0.000341991,1,8,0
1,0,0,0,47,0,0,0,2,2,1,2,1,1,1,0,1,39.65,1798.65,1,7.494791662,0,0.000555973,8,8,0
1,0,0,1,7,1,1,2,0,0,0,0,0,0,1,0,3,20.05,96.8,27,4.572646994,8,0.010330579,0,0,0
0,0,0,0,52,1,2,0,2,2,2,2,2,2,2,1,3,89.25,4652.4,27,8.445138494,0,0.000214943,8,8,0
0,0,1,1,66,1,1,2,0,0,0,0,0,0,1,1,2,20.35,1359.5,8,7.214872264,8,0.000735565,0,0,0
1,0,0,0,67,1,2,0,2,1,2,2,2,2,2,1,3,85.25,5714.2,27,8.650709584,0,0.000175003,8,8,0
0,1,0,0,14,1,1,1,1,1,1,1,2,2,0,0,1,90.45,1266.1,1,7.143696589,1,0.000789827,1,1,1
1,0,0,0,18,0,0,0,2,2,1,2,1,1,1,1,3,40.2,711.95,27,6.568007684,0,0.001404593,8,8,0
1,0,1,1,20,1,1,2,0,0,0,0,0,0,0,0,2,20,417.65,8,6.034643761,8,0.002394349,0,0,0
1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,3,70.45,70.45,27,4.254903238,1,0.014194464,1,1,1
0,0,1,1,50,1,2,0,1,1,2,1,1,1,1,0,0,54.9,2614.1,0,7.868675149,0,0.000382541,1,1,0
0,1,0,0,1,1,1,2,0,0,0,0,0,0,0,0,3,20.05,20.05,27,2.998229154,8,0.049875312,0,0,1
0,0,1,1,67,1,1,0,2,1,2,2,1,1,2,1,0,60.4,3953.7,0,8.282407128,0,0.000252928,8,8,0
0,0,1,1,4,1,1,0,1,1,1,1,1,1,0,0,2,44.8,169.65,8,5.133737491,0,0.005894489,1,1,0
1,0,1,1,24,0,0,0,2,2,2,1,2,2,1,0,2,57.6,1367.75,8,7.220922333,0,0.000731128,8,1,0
1,0,0,1,4,1,1,2,0,0,0,0,0,0,0,0,1,20.4,94.5,1,4.548599834,8,0.010582011,0,0,0
1,0,1,1,9,1,1,2,0,0,0,0,0,0,2,0,3,19.75,210.65,27,5.350197988,8,0.004747211,0,0,0
0,0,0,0,41,1,2,2,0,0,0,0,0,0,0,1,0,25.25,996.45,0,6.904198963,8,0.001003563,0,0,0
0,0,0,0,60,1,2,1,2,2,2,2,2,2,1,1,1,116.6,7049.5,1,8.860711971,1,0.000141854,8,8,0
1,0,1,0,48,1,1,0,1,2,2,1,1,2,1,1,2,65.65,3094.65,8,8.037430093,0,0.000323138,1,1,0
0,1,1,1,68,1,1,2,0,0,0,0,0,0,1,0,0,19.5,1193.55,0,7.084687338,8,0.000837837,0,0,0
0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,3,24.4,24.4,27,3.194583132,0,0.040983607,1,1,0
0,0,1,0,61,1,2,0,2,1,2,2,1,2,2,0,1,75.35,4729.3,1,8.461532479,0,0.000211448,8,8,0
0,0,0,0,72,1,2,0,2,2,2,2,1,1,2,0,0,69.65,4908.25,0,8.498672742,0,0.000203739,8,8,0
0,1,1,0,27,1,1,1,1,1,1,1,1,1,0,1,2,70.55,1943.9,8,7.572451543,1,0.00051443,1,1,0
0,0,1,1,44,1,1,1,1,1,2,1,2,2,0,1,0,92.95,4122.9,0,8.324312078,1,0.000242548,1,1,0
1,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,3,19.15,19.15,27,2.952302716,8,0.052219321,0,0,0
1,0,0,0,3,1,1,0,2,2,1,1,1,1,0,0,2,55.35,165.2,8,5.107156861,0,0.006053269,8,1,1
0,0,0,0,39,1,2,1,1,1,1,1,1,1,0,1,1,73.15,2730.85,1,7.912368195,1,0.000366186,1,1,0
1,0,1,1,24,1,1,2,0,0,0,0,0,0,2,1,3,19.7,494.05,27,6.202636727,8,0.002024087,0,0,0
1,1,0,0,63,1,2,0,2,2,2,2,2,1,1,0,0,83,5243.05,0,8.564658669,0,0.000190729,8,8,0
0,0,1,1,70,1,2,2,0,0,0,0,0,0,2,0,1,25.15,1790.15,1,7.490054694,8,0.000558612,0,0,0
0,0,1,0,24,0,0,0,1,1,2,1,1,1,0,0,2,29.1,688,8,6.533788838,0,0.001453488,1,1,0
0,0,1,1,11,1,1,2,0,0,0,0,0,0,2,0,3,19.65,225.75,27,5.419428192,8,0.004429679,0,0,0
1,1,1,0,60,1,2,1,1,1,2,1,2,2,1,1,1,100.5,6029,1,8.704336438,1,0.000165865,1,1,0
1,0,1,0,26,1,2,1,1,2,1,1,1,1,0,0,0,79.3,2015.8,0,7.608771418,1,0.000496081,1,1,0
0,0,0,0,10,1,1,1,1,1,2,1,2,2,0,1,2,94.9,1048.85,8,6.955449605,1,0.000953425,1,1,1
1,0,0,1,7,0,0,0,2,1,1,1,1,1,0,0,3,29.8,201.95,27,5.308020142,0,0.004951721,8,1,0
1,0,0,0,3,1,2,0,1,1,1,2,2,1,0,1,2,63.6,155.65,8,5.047609897,0,0.006424671,1,8,1
1,0,0,0,61,1,1,2,0,0,0,0,0,0,1,0,0,19.45,1336.35,0,7.197697296,8,0.000748307,0,0,0
1,0,0,0,48,1,1,0,2,1,2,2,1,1,1,1,1,60.35,2896.4,1,7.971223866,0,0.000345256,8,8,1
1,0,0,1,12,1,2,1,2,1,1,1,1,1,0,1,2,78.3,909.25,8,6.812620084,1,0.001099808,8,1,1
1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,3,70.8,70.8,27,4.259859001,1,0.014124294,1,1,1
1,0,1,1,24,1,2,1,1,2,2,1,1,1,1,0,0,83.15,2033.05,0,7.617292408,1,0.000491872,1,1,0
0,1,1,0,65,1,2,1,1,2,2,1,2,2,1,1,0,103.15,6792.45,0,8.82356698,1,0.000147222,1,1,0
1,0,0,0,32,1,2,0,2,1,1,1,2,2,1,0,3,74.75,2282.95,27,7.733223745,0,0.00043803,8,1,0
0,0,0,1,71,1,2,1,2,1,2,1,2,2,2,0,0,106.7,7382.25,0,8.906833749,1,0.00013546,8,1,0
1,0,0,0,23,1,1,2,0,0,0,0,0,0,1,1,1,19.65,478.1,1,6.169819916,8,0.002091613,0,0,0
0,0,0,0,72,1,1,2,0,0,0,0,0,0,2,1,3,20.8,1521.2,27,7.327254776,8,0.000657376,0,0,0
1,0,1,0,50,1,1,2,0,0,0,0,0,0,1,1,0,19.85,943.1,0,6.849172322,8,0.001060333,0,0,0
0,0,1,1,38,1,2,0,2,1,2,2,2,2,2,1,0,85.4,3297,0,8.100768243,0,0.000303306,8,8,0
1,0,1,1,12,1,2,1,1,2,2,1,1,1,0,1,2,84.5,916.9,8,6.820998415,1,0.001090631,1,1,1
0,0,1,1,51,1,1,2,0,0,0,0,0,0,2,0,1,19.55,1086.75,1,6.99094687,8,0.000920175,0,0,0
0,1,0,0,54,1,2,1,1,2,1,1,1,2,0,1,2,90.05,4931.8,8,8.503459312,1,0.000202766,1,1,0
1,1,0,0,2,1,1,1,1,1,1,1,1,2,0,1,0,79.75,159.4,0,5.071416766,1,0.006273526,1,1,1
1,0,1,0,68,1,2,0,2,2,2,2,2,2,2,1,2,91.7,6424.7,8,8.767905216,0,0.000155649,8,8,0
1,1,0,0,5,1,1,1,2,2,1,1,1,1,0,0,2,80.7,374.8,8,5.92639255,1,0.00266809,8,1,0
1,0,1,0,6,1,2,1,1,2,1,1,1,2,0,1,2,90.75,512.25,8,6.238812787,1,0.001952172,1,1,0
1,1,1,1,12,0,0,0,1,1,1,2,1,1,0,1,3,29.3,355.9,27,5.874649793,0,0.002809778,1,8,0
0,0,0,0,17,1,2,0,2,1,1,1,1,2,0,0,0,65.75,1111.2,0,7.013195791,0,0.000899928,8,1,0
1,0,1,1,30,1,1,0,1,1,2,2,2,1,1,1,2,64.5,1985.15,8,7.593449757,0,0.00050374,1,8,0
1,1,0,0,16,1,2,1,1,1,1,1,2,2,0,1,2,96.15,1529.2,8,7.332500002,1,0.000653937,1,1,1
1,0,0,0,1,1,1,2,0,0,0,0,0,0,0,1,3,19.55,19.55,27,2.972975286,8,0.051150895,0,0,0
1,1,0,0,65,0,0,0,1,2,2,1,2,2,2,1,0,53.5,3517.9,0,8.1656195,0,0.00028426,1,1,0
1,0,0,0,26,1,2,1,1,1,2,1,1,1,0,1,2,80.7,2193,8,7.693025748,1,0.000455996,1,1,0
0,0,0,0,28,1,1,1,1,2,1,2,2,1,1,1,0,91.25,2483.65,0,7.817484531,1,0.000402633,1,8,0
0,0,1,1,29,0,0,0,2,2,2,2,1,2,1,1,1,55.35,1636.95,1,7.400590033,0,0.000610892,8,8,0
1,0,0,0,60,1,1,2,0,0,0,0,0,0,2,0,0,19.85,1128.1,0,7.028290081,8,0.000886446,0,0,0
1,0,0,0,40,1,1,2,0,0,0,0,0,0,2,0,1,19.65,830.25,1,6.72172686,8,0.001204456,0,0,0
1,0,0,0,9,1,1,1,1,1,1,1,1,1,0,0,2,69.05,651.5,8,6.479277397,1,0.001534919,1,1,0
0,0,0,0,48,1,1,0,1,2,2,2,2,2,2,0,1,78.9,3771.5,1,8.235228079,0,0.000265146,1,8,0
1,1,1,0,69,1,2,1,1,2,1,2,2,2,2,0,1,105.4,6998.95,1,8.853515417,1,0.000142879,1,8,0
0,0,1,1,63,1,2,1,1,2,1,1,1,2,1,1,2,91.35,5764.7,8,8.659508393,1,0.00017347,1,1,0
0,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,1,114.05,8289.2,1,9.022708742,1,0.000120639,8,8,0
1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,3,71.1,71.1,27,4.264087337,1,0.014064698,1,1,1
0,0,0,0,10,1,1,1,2,1,2,1,1,1,0,1,3,79.85,887.35,27,6.788239493,1,0.001126951,8,1,0
0,1,1,0,35,1,2,1,2,2,1,1,1,2,0,1,2,94.55,3365.4,8,8.121302106,1,0.000297141,8,1,0
1,1,0,0,32,1,1,1,1,1,1,1,1,2,0,1,2,79.5,2665,8,7.887959337,1,0.000375235,1,1,0
1,1,1,0,27,1,2,0,1,2,2,2,2,2,0,0,2,83.85,2310.2,8,7.74508938,0,0.000432863,1,8,0
1,0,0,0,9,1,2,1,1,1,1,1,2,2,0,1,2,94.75,889.9,8,6.791109097,1,0.001123722,1,1,1
1,0,1,0,26,1,1,1,1,1,1,2,1,2,0,0,1,85.9,2196.45,1,7.6945977,1,0.00045528,1,8,0
0,0,1,1,47,1,2,0,2,2,2,2,2,2,2,1,3,90.5,4318.35,27,8.370628664,0,0.00023157,8,8,0
1,0,0,0,70,0,0,0,2,1,2,2,2,2,2,1,0,58.35,4214.25,0,8.346226919,0,0.00023729,8,8,0
0,1,1,0,30,1,1,0,1,2,1,1,1,1,0,1,0,50.4,1527.5,0,7.331387691,0,0.000654664,1,1,1
0,0,1,1,32,0,0,0,1,1,2,2,1,1,1,1,3,36.25,1151.05,27,7.048429848,0,0.000868772,1,8,0
1,0,1,1,45,1,2,2,0,0,0,0,0,0,2,1,1,24.65,1171.3,1,7.065869522,8,0.000853752,0,0,0
1,1,0,0,59,1,2,1,1,1,2,1,2,2,1,1,2,99.5,5890,8,8.681011277,1,0.000169779,1,1,0
0,0,0,0,9,1,2,1,1,1,1,1,1,1,0,1,2,76.25,684.85,8,6.529199836,1,0.001460174,1,1,0
